Words in 2016: 936
Words in 2017: 9905
Common words: 690
advieswerkzaamheid	-44.38806260558793
plegen	-38.6048885012394
begrijpelijk	-38.039634858517665
bemiddelaar	-37.78397372315976
vrijblijven	-35.91819352463901
answer	-35.540557705811665
laagdrempeligheid	-35.29292488887361
klei	-34.973308625603856
vrijwilliger	-33.85388733663787
increasing	-33.196683435411245
vergaand	-33.196683435411245
sprankelennen	-33.064123230220645
salarisprofessional	-33.006616504756366
vertel	-32.67033145566812
hypothekenbranche	-32.22083033007959
uitdrukken	-32.07178071486359
overwerkcultuur	-31.704498272628097
stagiaire	-31.237805382563387
onderbouwing	-31.190007992098263
kickstart	-31.077942620739897
purchasing	-30.811559347588247
inkomend	-30.612801596081717
telefoonverkeer	-30.612801596081717
halsteer	-30.295227290136747
territorie	-29.970803940261785
multicultural	-29.970803940261785
postal	-29.970803940261785
deutsch	-29.970803940261785
passion	-29.970803940261785
straks	-29.581979258100375
uitstraal	-29.49147552648707
accountancypraktijk	-28.932302700052112
relatiebheerder	-28.924540811080515
zoektocht	-28.82211193621812
enjoy	-28.478618777478633
elders	-28.417812419522285
afsluit	-28.362775206263898
managementteam	-28.305764281699055
typeren	-27.741458542500705
softwarepakket	-27.725101138859408
aanvoelen	-27.58457637585593
woonachting	-27.44011753726896
leefomgeving	-27.069347794987284
eenmanszaak	-26.674514421262696
opzichte	-26.674514421262696
connectie	-26.554857514457442
transitie	-26.554857514457442
lb	-26.554857514457442
dichtbij	-26.54717861222911
agenda	-26.54717861222911
groeifunctie	-26.544739970038734
acht	-26.19676686724632
levensverzekering	-26.057944688616402
absoluut	-25.69866131593105
verrijking	-25.51635627424777
toekomstgericht	-25.51635627424777
samenstelafdeling	-25.51635627424777
aid	-25.335653462620964
accountantsomgeving	-25.335653462620964
tevoren	-25.335653462620964
rooster	-25.335653462620964
dialoog	-25.18232925847955
inleef	-25.18232925847955
verfrissennen	-25.18232925847955
annemiek	-25.1455865319661
verlengen	-24.981250164065166
sensitiviteit	-24.94682878045957
nuen	-24.464918106613666
opdrachtleider	-24.441488566200725
soft	-24.417766611997802
benieuwd	-24.35980035728932
geldverstrekker	-24.29715222241129
formuul	-24.29715222241129
kenmerk	-24.29715222241129
zorginstelling	-24.29715222241129
transitiefaas	-24.277074214416064
eerlijk	-24.065830595736358
advieservaring	-23.950427826083825
nuchterheid	-23.950427826083825
diegene	-23.950427826083825
enkel	-23.84346829983782
inform	-23.503952309399576
vertrek	-23.448634926113233
accountskantoor	-23.448634926113233
relatiegericht	-23.448634926113233
gerichtheid	-23.448634926113233
afm	-23.37235818496621
vervelen	-23.258567995458368
jullie	-23.258567995458368
kennismaking	-22.984979246669944
tegenover	-22.804967059628147
