Words in 2016: 1208
Words in 2017: 23243
Common words: 804
werkzeugmaschinenbau	-75.73302638935724
ir	-65.48951130903075
semiconductor	-61.30297771396065
etec	-60.51996859439828
academy	-58.373501060242425
fachexperten	-58.373501060242425
fairs	-57.96249602989528
lagerlogistik	-57.5692388128203
berufssparten	-56.04209698028157
metropolregionen	-55.95023569536292
vertragsform	-55.59661438239536
fäden	-55.59661438239536
behördlich	-55.59661438239536
suchformular	-53.89086931093287
boost	-53.89086931093287
freelance	-53.89086931093287
greifbar	-53.72754383546989
zutrittskontrolle	-53.72754383546989
pia	-53.72754383546989
tigen	-53.72754383546989
sel	-53.62804375651354
ic	-53.62804375651354
hauptversammlung	-52.333514048842474
endriss	-52.333514048842474
aktie	-52.333514048842474
finanzkalender	-52.333514048842474
hoc	-52.333514048842474
rechnungslegung	-52.333514048842474
taxmaster	-52.333514048842474
finanzberichte	-52.333514048842474
fachschule	-52.333514048842474
zugehörigkeit	-52.28448602619459
üb	-52.15663261937364
telefonzentrale	-52.15663261937364
internship	-52.15663261937364
event	-51.71528350093753
lightweight	-51.71528350093753
highend	-51.67151411738001
boiler	-51.31789280441245
hvr	-51.31789280441245
betriebssystem	-51.31789280441245
entwicklungsi	-51.31789280441245
fertigungssystemen	-51.31789280441245
durchführt	-50.66851500741002
germering	-50.66851500741002
rückhalt	-50.570086802722706
selection	-50.28756207244817
atmosphere	-50.28756207244817
hauptaugenmerk	-50.28756207244817
angebotserstellungen	-50.14437228484128
beliebt	-49.305632469880095
fernwärme	-48.27530173791581
studies	-48.2588639763526
hochspezialisiert	-47.92168042494825
bingen	-47.92168042494825
serien	-47.92168042494825
j	-47.92168042494825
ac	-47.92168042494825
trace	-47.92168042494825
fachtagungen	-47.87791104139073
gesamtanlagen	-47.87791104139073
selbstst	-47.87791104139073
archiv	-47.87791104139073
stt	-47.87791104139073
fire	-47.82218034599192
wireless	-47.82218034599192
unternehmenshistorie	-46.84758030942645
markenversprech	-46.84758030942645
transmissions	-46.84758030942645
gese	-46.84758030942645
